query,calls,avg_ms,total_ms,rows
"SELECT
		slot_name,
		slot_type,
		CASE WHEN pg_is_in_recovery() THEN
		    pg_last_wal_receive_lsn() - $1
		ELSE
		    ",1545,0.02,30.75,0
"SELECT *,
				extract($1 from now() - last_archived_time) AS last_archive_age
			FROM pg_stat_archiver",1545,0.02,30.58,1545
"SELECT
		checkpoints_timed
		,checkpoints_req
		,checkpoint_write_time
		,checkpoint_sync_time
		,buffers_checkpoint
		,",1545,0.02,27.67,1545
"SELECT pg_roles.rolname, pg_roles.rolconnlimit FROM pg_roles",1545,0.02,25.31,24720
"SELECT $2 FROM ONLY ""public"".""products"" x WHERE ""id"" OPERATOR(pg_catalog.=) $1 FOR KEY SHARE OF x",630014,0.02,10112.31,630014
"SELECT pg_database.datname, pg_database.datconnlimit FROM pg_database",1545,0.01,16.82,6180
"SELECT slot_name, database, active,
				(case pg_is_in_recovery() when $1 then pg_wal_lsn_diff(pg_last_wal_receive_lsn()",1545,0.01,16.57,0
"SELECT
	CASE
		WHEN NOT pg_is_in_recovery() THEN $1
                WHEN pg_last_wal_receive_lsn () = pg_last_wal_replay",1545,0.01,13.89,1545
SELECT version(),3090,0.01,26.95,3090
"SELECT ""public"".""products"".""id"", ""public"".""products"".""name"", ""public"".""products"".""images"", ""public"".""products"".""category",210008,0.00,433.13,0
BEGIN,200,0.00,0.29,0
